time,latitude,longitude,speed,direction,date,magnetic declination,status,facing,facing2,sys_timestamp
073057.20,3106.79387702,10345.46996263,0.395,119.0,090925,2.0,A,North,East,1757403056.762051
073057.30,3106.79386631,10345.46996356,0.370,156.8,090925,2.0,A,North,East,1757403056.8612182
073057.40,3106.79385458,10345.46996065,0.391,179.7,090925,2.0,A,North,East,1757403056.9671235
073057.50,3106.79384441,10345.46995825,0.390,191.0,090925,2.0,A,North,East,1757403057.0640476
073057.60,3106.79383898,10345.46995662,0.323,214.4,090925,2.0,A,North,East,1757403057.1603074
073057.70,3106.79383744,10345.46995178,0.343,247.4,090925,2.0,A,North,East,1757403057.2666955
073057.80,3106.79383780,10345.46994673,0.353,259.1,090925,2.0,A,North,East,1757403057.3632226
073057.90,3106.79383909,10345.46994252,0.336,263.1,090925,2.0,A,North,East,1757403057.4636257
073058.00,3106.79384342,10345.46993779,0.349,282.2,090925,2.0,A,North,East,1757403057.5833626
073058.10,3106.79384983,10345.46993020,0.413,293.5,090925,2.0,A,North,East,1757403057.6747456
073058.20,3106.79385506,10345.46991291,0.529,291.8,090925,2.0,A,North,East,1757403057.7750475
073058.30,3106.79386003,10345.46988788,0.688,288.7,090925,2.0,A,North,East,1757403057.8648329
073058.40,3106.79386172,10345.46985685,0.809,278.4,090925,2.0,A,North,East,1757403057.9688587
073058.50,3106.79385943,10345.46982098,0.925,271.2,090925,2.0,A,North,East,1757403058.0764973
073058.60,3106.79385963,10345.46979409,0.882,268.8,090925,2.0,A,North,East,1757403058.1762211
073058.70,3106.79385854,10345.46976945,0.815,265.0,090925,2.0,A,North,East,1757403058.2844942
073058.80,3106.79385515,10345.46974698,0.672,259.8,090925,2.0,A,North,East,1757403058.3762116
073058.90,3106.79385140,10345.46972804,0.588,256.2,090925,2.0,A,North,East,1757403058.4780781
073059.00,3106.79384641,10345.46970936,0.621,250.7,090925,2.0,A,North,East,1757403058.5733817
073059.10,3106.79384100,10345.46968876,0.692,250.9,090925,2.0,A,North,East,1757403058.6777859
073059.20,3106.79383747,10345.46966634,0.747,257.1,090925,2.0,A,North,East,1757403058.7600045
073059.30,3106.79383355,10345.46964366,0.775,256.2,090925,2.0,A,North,East,1757403058.8797421
073059.40,3106.79382633,10345.46962109,0.828,247.8,090925,2.0,A,North,East,1757403058.967334
073059.50,3106.79381775,10345.46960221,0.765,241.1,090925,2.0,A,North,East,1757403059.0592031
073059.60,3106.79381200,10345.46958816,0.592,242.4,090925,2.0,A,North,East,1757403059.1811044
073059.70,3106.79381064,10345.46958028,0.356,250.7,090925,2.0,A,North,East,1757403059.2829206
073059.80,3106.79381493,10345.46957558,0.250,291.8,090925,2.0,A,North,East,1757403059.370575
073059.90,3106.79382008,10345.46957140,0.247,300.7,090925,2.0,A,North,East,1757403059.4637578
073100.00,3106.79382165,10345.46956930,0.146,274.1,090925,2.0,A,North,East,1757403059.5660074
073100.10,3106.79381786,10345.46957291,0.182,170.2,090925,2.0,A,North,East,1757403059.6682017
073100.20,3106.79380988,10345.46958492,0.449,138.7,090925,2.0,A,North,East,1757403059.7642918
073100.30,3106.79379989,10345.46960441,0.680,127.3,090925,2.0,A,North,East,1757403059.871747
073100.40,3106.79379159,10345.46962731,0.746,118.7,090925,2.0,A,North,East,1757403059.9653316
073100.50,3106.79378888,10345.46964857,0.632,104.6,090925,2.0,A,North,East,1757403060.065247
073100.60,3106.79379080,10345.46966310,0.407,88.2,090925,2.0,A,North,East,1757403060.1708236
073100.70,3106.79379711,10345.46967134,0.265,48.4,090925,2.0,A,North,East,1757403060.2727442
073100.80,3106.79380735,10345.46967505,0.326,9.2,090925,2.0,A,North,East,1757403060.3645353
073100.90,3106.79382293,10345.46967717,0.524,359.3,090925,2.0,A,North,East,1757403060.4628775
073101.00,3106.79384004,10345.46967817,0.586,355.9,090925,2.0,A,North,East,1757403060.5671513
073101.10,3106.79385432,10345.46967847,0.488,352.2,090925,2.0,A,North,East,1757403060.6626918
073101.20,3106.79386256,10345.46967879,0.271,346.4,090925,2.0,A,North,East,1757403060.777647
073101.30,3106.79386866,10345.46967967,0.186,345.3,090925,2.0,A,North,East,1757403060.8675237
073101.40,3106.79387552,10345.46968262,0.207,6.2,090925,2.0,A,North,East,1757403060.974944
073101.50,3106.79388346,10345.46968912,0.278,29.3,090925,2.0,A,North,East,1757403061.068543
073101.60,3106.79388927,10345.46970050,0.334,59.5,090925,2.0,A,North,East,1757403061.1657984
073101.70,3106.79388826,10345.46972024,0.557,97.8,090925,2.0,A,North,East,1757403061.2687232
073101.80,3106.79388134,10345.46974467,0.765,112.8,090925,2.0,A,North,East,1757403061.3689337
073101.90,3106.79387248,10345.46976932,0.818,117.2,090925,2.0,A,North,East,1757403061.4702919
073102.00,3106.79386440,10345.46979263,0.779,116.6,090925,2.0,A,North,East,1757403061.5646741
073102.10,3106.79386335,10345.46981004,0.521,100.4,090925,2.0,A,North,East,1757403061.6600034
073102.20,3106.79386908,10345.46982281,0.395,66.6,090925,2.0,A,North,East,1757403061.770299
073102.30,3106.79387872,10345.46983260,0.405,40.3,090925,2.0,A,North,East,1757403061.871641
073102.40,3106.79388896,10345.46983993,0.383,28.1,090925,2.0,A,North,East,1757403061.991949
073102.50,3106.79389698,10345.46984380,0.319,24.7,090925,2.0,A,North,East,1757403062.072342
073102.60,3106.79389947,10345.46984630,0.128,43.8,090925,2.0,A,North,East,1757403062.1705666
073102.70,3106.79389854,10345.46984657,0.041,135.8,090925,2.0,A,North,East,1757403062.2936397
073102.80,3106.79389764,10345.46984568,0.038,206.3,090925,2.0,A,North,East,1757403062.3733041
073102.90,3106.79389778,10345.46984342,0.108,261.5,090925,2.0,A,North,East,1757403062.4655457
073103.00,3106.79390001,10345.46983919,0.178,290.5,090925,2.0,A,North,East,1757403062.5746908
073103.10,3106.79390515,10345.46983427,0.258,309.9,090925,2.0,A,North,East,1757403062.6649258
073103.20,3106.79391333,10345.46983171,0.310,331.6,090925,2.0,A,North,East,1757403062.7627819
073103.30,3106.79392304,10345.46982938,0.357,338.2,090925,2.0,A,North,East,1757403062.8605206
073103.40,3106.79393292,10345.46982526,0.388,330.8,090925,2.0,A,North,East,1757403062.96548
073103.50,3106.79393972,10345.46981780,0.370,308.8,090925,2.0,A,North,East,1757403063.0659041
073103.60,3106.79394234,10345.46980525,0.440,280.8,090925,2.0,A,North,East,1757403063.196534
073103.70,3106.79394442,10345.46979189,0.462,277.2,090925,2.0,A,North,East,1757403063.2679236
073103.80,3106.79394746,10345.46977941,0.449,281.4,090925,2.0,A,North,East,1757403063.37818
073103.90,3106.79395187,10345.46976662,0.460,287.7,090925,2.0,A,North,East,1757403063.4724033
073104.00,3106.79395298,10345.46975360,0.433,273.9,090925,2.0,A,North,East,1757403063.567491
073104.10,3106.79394848,10345.46974323,0.407,243.7,090925,2.0,A,North,East,1757403063.6594207
073104.20,3106.79394052,10345.46973535,0.427,223.3,090925,2.0,A,North,East,1757403063.7710452
073104.30,3106.79393091,10345.46973087,0.408,204.7,090925,2.0,A,North,East,1757403063.8617373
073104.40,3106.79392222,10345.46972594,0.385,207.2,090925,2.0,A,North,East,1757403063.965835
073104.50,3106.79391195,10345.46971865,0.491,214.0,090925,2.0,A,North,East,1757403064.077915
073104.60,3106.79389809,10345.46970632,0.679,218.4,090925,2.0,A,North,East,1757403064.1767442
073104.70,3106.79388071,10345.46969260,0.816,215.6,090925,2.0,A,North,East,1757403064.2757447
073104.80,3106.79386182,10345.46967870,0.859,213.5,090925,2.0,A,North,East,1757403064.3612597
073104.90,3106.79384208,10345.46966468,0.892,212.7,090925,2.0,A,North,East,1757403064.4626236
073105.00,3106.79382068,10345.46965070,0.930,210.5,090925,2.0,A,North,East,1757403064.5684733
073105.10,3106.79379724,10345.46963718,0.981,206.9,090925,2.0,A,North,East,1757403064.6825686
073105.20,3106.79377131,10345.46962430,1.049,203.7,090925,2.0,A,North,East,1757403064.7806153
073105.30,3106.79374547,10345.46961176,1.065,204.4,090925,2.0,A,North,East,1757403064.8740687
073105.40,3106.79371662,10345.46959760,1.075,200.8,090925,2.0,A,North,East,1757403064.9657447
073105.50,3106.79368728,10345.46958742,1.065,195.0,090925,2.0,A,North,East,1757403065.0722473
073105.60,3106.79365762,10345.46958219,1.055,187.3,090925,2.0,A,North,East,1757403065.1700926
073105.70,3106.79363049,10345.46958150,0.966,180.0,090925,2.0,A,North,East,1757403065.271313
073105.80,3106.79360850,10345.46958596,0.800,168.7,090925,2.0,A,North,East,1757403065.3684506
073105.90,3106.79359557,10345.46959330,0.517,151.6,090925,2.0,A,North,East,1757403065.4719942
073106.00,3106.79358918,10345.46960113,0.334,129.9,090925,2.0,A,North,East,1757403065.567727
073106.10,3106.79358710,10345.46961109,0.320,99.4,090925,2.0,A,North,East,1757403065.6671164
073106.20,3106.79358481,10345.46962152,0.330,100.3,090925,2.0,A,North,East,1757403065.7667768
073106.30,3106.79358115,10345.46963338,0.383,106.0,090925,2.0,A,North,East,1757403065.8675456
073106.40,3106.79357528,10345.46964912,0.526,110.5,090925,2.0,A,North,East,1757403065.968627
073106.50,3106.79357229,10345.46966741,0.586,98.7,090925,2.0,A,North,East,1757403066.0685322
073106.60,3106.79357686,10345.46968606,0.632,72.2,090925,2.0,A,North,East,1757403066.1686742
073106.70,3106.79358486,10345.46970414,0.648,61.0,090925,2.0,A,North,East,1757403066.2820463
073106.80,3106.79359209,10345.46971774,0.585,57.2,090925,2.0,A,North,East,1757403066.3699634
073106.90,3106.79359932,10345.46972915,0.506,53.0,090925,2.0,A,North,East,1757403066.4699457
073107.00,3106.79360962,10345.46973554,0.478,30.8,090925,2.0,A,North,East,1757403066.5884745
073107.10,3106.79362431,10345.46973656,0.565,5.8,090925,2.0,A,North,East,1757403066.6626303
073107.20,3106.79363996,10345.46973275,0.608,346.2,090925,2.0,A,North,East,1757403066.7904181
073107.30,3106.79365463,10345.46972246,0.659,328.2,090925,2.0,A,North,East,1757403066.871509
073107.40,3106.79366565,10345.46970929,0.613,314.4,090925,2.0,A,North,East,1757403066.9723964
073107.50,3106.79367591,10345.46969933,0.542,314.1,090925,2.0,A,North,East,1757403067.062881
073107.60,3106.79368506,10345.46969273,0.431,320.7,090925,2.0,A,North,East,1757403067.1686354
073107.70,3106.79369396,10345.46969750,0.342,15.7,090925,2.0,A,North,East,1757403067.2765431
073107.80,3106.79370436,10345.46971677,0.638,55.9,090925,2.0,A,North,East,1757403067.3732054
073107.90,3106.79371552,10345.46974796,0.980,67.5,090925,2.0,A,North,East,1757403067.4633896
073108.00,3106.79372987,10345.46978316,1.149,65.3,090925,2.0,A,North,East,1757403067.5627449
073108.10,3106.79374612,10345.46980849,0.926,54.0,090925,2.0,A,North,East,1757403067.660958
073108.20,3106.79376169,10345.46981681,0.566,23.0,090925,2.0,A,North,East,1757403067.768735
073108.30,3106.79377324,10345.46981029,0.460,326.4,090925,2.0,A,North,East,1757403067.870729
073108.40,3106.79378115,10345.46979707,0.543,297.9,090925,2.0,A,North,East,1757403067.9763758
073108.50,3106.79379036,10345.46978214,0.620,298.1,090925,2.0,A,North,East,1757403068.0645325
073108.60,3106.79380117,10345.46976792,0.635,303.8,090925,2.0,A,North,East,1757403068.1629138
073108.70,3106.79381320,10345.46975623,0.593,313.1,090925,2.0,A,North,East,1757403068.2747347
073108.80,3106.79382218,10345.46974686,0.463,310.0,090925,2.0,A,North,East,1757403068.3778257
073108.90,3106.79382840,10345.46974144,0.299,311.0,090925,2.0,A,North,East,1757403068.4598696
073109.00,3106.79383472,10345.46974157,0.201,348.5,090925,2.0,A,North,East,1757403068.5595467
073109.10,3106.79384236,10345.46974698,0.280,28.1,090925,2.0,A,North,East,1757403068.6793194
073109.20,3106.79385119,10345.46975674,0.406,43.5,090925,2.0,A,North,East,1757403068.7631004
073109.30,3106.79386026,10345.46977005,0.503,52.8,090925,2.0,A,North,East,1757403068.8610044
073109.40,3106.79386859,10345.46978788,0.611,63.1,090925,2.0,A,North,East,1757403068.9611824
073109.50,3106.79387474,10345.46980838,0.667,72.3,090925,2.0,A,North,East,1757403069.0611267
073109.60,3106.79387886,10345.46983123,0.718,80.0,090925,2.0,A,North,East,1757403069.1764889
073109.70,3106.79388047,10345.46985333,0.687,87.5,090925,2.0,A,North,East,1757403069.2738452
073109.80,3106.79387801,10345.46987138,0.572,101.9,090925,2.0,A,North,East,1757403069.3823447
073109.90,3106.79387262,10345.46988799,0.553,115.3,090925,2.0,A,North,East,1757403069.4825277
073110.00,3106.79386413,10345.46990077,0.512,132.7,090925,2.0,A,North,East,1757403069.5622735
073110.10,3106.79385411,10345.46991063,0.490,144.3,090925,2.0,A,North,East,1757403069.677134
073110.20,3106.79384130,10345.46991969,0.552,149.7,090925,2.0,A,North,East,1757403069.7639556
073110.30,3106.79382542,10345.46992875,0.646,154.4,090925,2.0,A,North,East,1757403069.871442
073110.40,3106.79380241,10345.46993349,0.848,169.4,090925,2.0,A,North,East,1757403069.960504
073110.50,3106.79377296,10345.46993206,1.067,181.6,090925,2.0,A,North,East,1757403070.0710592
073110.60,3106.79373956,10345.46992199,1.253,193.8,090925,2.0,A,North,East,1757403070.169013
073110.70,3106.79370492,10345.46990551,1.365,201.8,090925,2.0,A,North,East,1757403070.2629972
073110.80,3106.79367517,10345.46988620,1.347,211.2,090925,2.0,A,North,East,1757403070.3653274
073110.90,3106.79366566,10345.46986334,0.916,242.3,090925,2.0,A,North,East,1757403070.4673007
073111.00,3106.79367819,10345.46984850,0.700,304.3,090925,2.0,A,North,East,1757403070.5667412
073111.10,3106.79369682,10345.46984920,0.648,351.8,090925,2.0,A,North,East,1757403070.6670744
073111.20,3106.79370972,10345.46986621,0.621,43.8,090925,2.0,A,North,East,1757403070.7700431
073111.30,3106.79371126,10345.46989358,0.762,87.9,090925,2.0,A,North,East,1757403070.8684607
073111.40,3106.79370995,10345.46992021,0.746,97.6,090925,2.0,A,North,East,1757403070.9722342
073111.50,3106.79370796,10345.46993610,0.638,98.4,090925,2.0,A,North,East,1757403071.0684693
073111.60,3106.79370832,10345.46994176,0.316,92.3,090925,2.0,A,North,East,1757403071.1703193
073111.70,3106.79370914,10345.46994112,0.063,72.7,090925,2.0,A,North,East,1757403071.2603893
073111.80,3106.79371032,10345.46993396,0.168,281.6,090925,2.0,A,North,East,1757403071.3606873
073111.90,3106.79371134,10345.46992618,0.329,282.6,090925,2.0,A,North,East,1757403071.4699001
073112.00,3106.79371374,10345.46991996,0.512,281.2,090925,2.0,A,North,East,1757403071.5803833
073112.10,3106.79371689,10345.46990644,0.722,279.7,090925,2.0,A,North,East,1757403071.6723392
073112.20,3106.79372166,10345.46988147,0.852,283.7,090925,2.0,A,North,East,1757403071.7713904
073112.30,3106.79372653,10345.46986289,0.894,282.2,090925,2.0,A,North,East,1757403071.8715367
073112.40,3106.79372843,10345.46984624,0.800,275.5,090925,2.0,A,North,East,1757403071.9732835
073112.50,3106.79372344,10345.46983437,0.642,254.9,090925,2.0,A,North,East,1757403072.0636861
073112.60,3106.79371346,10345.46982866,0.541,229.0,090925,2.0,A,North,East,1757403072.1650727
073112.70,3106.79370132,10345.46981572,0.533,225.5,090925,2.0,A,North,East,1757403072.2651405
073112.80,3106.79369003,10345.46980568,0.481,221.9,090925,2.0,A,North,East,1757403072.360215
073112.90,3106.79368137,10345.46979759,0.380,222.3,090925,2.0,A,North,East,1757403072.4614701
073113.00,3106.79367464,10345.46978214,0.274,227.8,090925,2.0,A,North,East,1757403072.5651474
073113.10,3106.79367806,10345.46977682,0.186,254.1,090925,2.0,A,North,East,1757403072.670585
073113.20,3106.79368570,10345.46977183,0.207,302.7,090925,2.0,A,North,East,1757403072.7674778
073113.30,3106.79369092,10345.46975529,0.392,316.3,090925,2.0,A,North,East,1757403072.861353
073113.40,3106.79370096,10345.46973677,0.569,325.8,090925,2.0,A,North,East,1757403072.9762108
073113.50,3106.79371510,10345.46971745,0.712,331.7,090925,2.0,A,North,East,1757403073.0724301
073113.60,3106.79373872,10345.46970561,0.818,334.3,090925,2.0,A,North,East,1757403073.1726692
073113.70,3106.79376204,10345.46969288,0.827,335.5,090925,2.0,A,North,East,1757403073.2775981
073113.80,3106.79377702,10345.46967122,0.782,335.4,090925,2.0,A,North,East,1757403073.3594248
073113.90,3106.79379222,10345.46964875,0.796,336.1,090925,2.0,A,North,East,1757403073.4693413
073114.00,3106.79380824,10345.46962622,0.829,334.5,090925,2.0,A,North,East,1757403073.5691457
073114.10,3106.79382509,10345.46960271,0.878,328.8,090925,2.0,A,North,East,1757403073.6695495
073114.20,3106.79384061,10345.46957694,0.899,321.3,090925,2.0,A,North,East,1757403073.8002236
073114.30,3106.79385493,10345.46954925,0.912,315.8,090925,2.0,A,North,East,1757403073.861576
073114.40,3106.79386753,10345.46952174,0.878,312.3,090925,2.0,A,North,East,1757403073.9823985
073114.50,3106.79387934,10345.46949421,0.860,310.2,090925,2.0,A,North,East,1757403074.08152
073114.60,3106.79388909,10345.46946091,0.843,302.4,090925,2.0,A,North,East,1757403074.1625226
073114.70,3106.79389784,10345.46942713,0.847,299.5,090925,2.0,A,North,East,1757403074.2625413
073114.80,3106.79390415,10345.46939715,0.816,297.0,090925,2.0,A,North,East,1757403074.362376
073114.90,3106.79390668,10345.46936913,0.697,289.5,090925,2.0,A,North,East,1757403074.4826627
073115.00,3106.79390698,10345.46934567,0.559,284.0,090925,2.0,A,North,East,1757403074.5825546
073115.10,3106.79390437,10345.46932681,0.444,271.7,090925,2.0,A,North,East,1757403074.6826038
073115.20,3106.79390025,10345.46930956,0.420,261.6,090925,2.0,A,North,East,1757403074.7621727
073115.30,3106.79389648,10345.46928938,0.407,259.4,090925,2.0,A,North,East,1757403074.8599262
073115.40,3106.79389291,10345.46926994,0.405,259.4,090925,2.0,A,North,East,1757403074.9641938
073115.50,3106.79388962,10345.46925259,0.363,259.5,090925,2.0,A,North,East,1757403075.0644412
073115.60,3106.79388872,10345.46923920,0.236,276.5,090925,2.0,A,North,East,1757403075.1859806
073115.70,3106.79388877,10345.46922875,0.166,293.2,090925,2.0,A,North,East,1757403075.2650406
073115.80,3106.79388959,10345.46921887,0.177,298.0,090925,2.0,A,North,East,1757403075.367131
073115.90,3106.79389102,10345.46921081,0.162,307.7,090925,2.0,A,North,East,1757403075.4870753
073116.00,3106.79389211,10345.46920332,0.159,304.2,090925,2.0,A,North,East,1757403075.5620935
073116.10,3106.79389241,10345.46919612,0.146,297.0,090925,2.0,A,North,East,1757403075.678207
073116.20,3106.79389325,10345.46919006,0.155,302.0,090925,2.0,A,North,East,1757403075.7609386
073116.30,3106.79389512,10345.46918604,0.153,317.1,090925,2.0,A,North,East,1757403075.8687835
073116.40,3106.79389888,10345.46918438,0.180,343.6,090925,2.0,A,North,East,1757403075.960447
073116.50,3106.79390366,10345.46918534,0.207,4.1,090925,2.0,A,North,East,1757403076.064511
073116.60,3106.79390776,10345.46918812,0.189,18.4,090925,2.0,A,North,East,1757403076.1702006
073116.70,3106.79391202,10345.46919316,0.151,34.1,090925,2.0,A,North,East,1757403076.270572
073116.80,3106.79391572,10345.46919799,0.131,39.1,090925,2.0,A,North,East,1757403076.3905382
073116.90,3106.79391718,10345.46920978,0.113,72.7,090925,2.0,A,North,East,1757403076.472383
073117.00,3106.79391708,10345.46922134,0.110,114.2,090925,2.0,A,North,East,1757403076.5924675
073117.10,3106.79391335,10345.46922890,0.178,179.5,090925,2.0,A,North,East,1757403076.6723585
073117.20,3106.79391178,10345.46923168,0.174,230.4,090925,2.0,A,North,East,1757403076.8064866
073117.30,3106.79391507,10345.46923133,0.233,286.6,090925,2.0,A,North,East,1757403076.8731427
073117.40,3106.79391840,10345.46923590,0.272,289.0,090925,2.0,A,North,East,1757403076.9682293
073117.50,3106.79392348,10345.46923553,0.272,295.4,090925,2.0,A,North,East,1757403077.0629516
073117.60,3106.79392803,10345.46923620,0.224,297.8,090925,2.0,A,North,East,1757403077.166447
073117.70,3106.79393248,10345.46923659,0.201,304.7,090925,2.0,A,North,East,1757403077.2648623
073117.80,3106.79393558,10345.46924201,0.180,305.9,090925,2.0,A,North,East,1757403077.3682826
073117.90,3106.79393898,10345.46924963,0.132,321.6,090925,2.0,A,North,East,1757403077.471433
073118.00,3106.79394180,10345.46925693,0.112,320.8,090925,2.0,A,North,East,1757403077.5762234
073118.10,3106.79394414,10345.46926393,0.091,318.1,090925,2.0,A,North,East,1757403077.6644802
073118.20,3106.79394539,10345.46926838,0.075,306.8,090925,2.0,A,North,East,1757403077.7649934
073118.30,3106.79394579,10345.46926814,0.135,278.1,090925,2.0,A,North,East,1757403077.8686037
073118.40,3106.79394572,10345.46926624,0.162,271.9,090925,2.0,A,North,East,1757403077.9965801
073118.50,3106.79394341,10345.46926156,0.209,261.6,090925,2.0,A,North,East,1757403078.0687926
073118.60,3106.79393804,10345.46925733,0.222,229.8,090925,2.0,A,North,East,1757403078.167804
073118.70,3106.79393031,10345.46925162,0.280,218.1,090925,2.0,A,North,East,1757403078.2688022
073118.80,3106.79392200,10345.46924690,0.285,210.4,090925,2.0,A,North,East,1757403078.360283
073118.90,3106.79391397,10345.46924387,0.249,200.4,090925,2.0,A,North,East,1757403078.4660354
073119.00,3106.79390484,10345.46924351,0.288,185.4,090925,2.0,A,North,East,1757403078.5796323
073119.10,3106.79389674,10345.46924424,0.257,182.2,090925,2.0,A,North,East,1757403078.661091
073119.20,3106.79388671,10345.46924703,0.336,173.8,090925,2.0,A,North,East,1757403078.7652745
073119.30,3106.79387787,10345.46925063,0.309,171.7,090925,2.0,A,North,East,1757403078.8605394
073119.40,3106.79386793,10345.46925590,0.357,163.9,090925,2.0,A,North,East,1757403078.9646637
073119.50,3106.79386061,10345.46926354,0.320,157.7,090925,2.0,A,North,East,1757403079.08121
073119.60,3106.79385379,10345.46926887,0.260,158.4,090925,2.0,A,North,East,1757403079.167945
073119.70,3106.79384704,10345.46927291,0.249,162.8,090925,2.0,A,North,East,1757403079.2707825
073119.80,3106.79384085,10345.46927636,0.225,155.5,090925,2.0,A,North,East,1757403079.3725822
073119.90,3106.79383511,10345.46928037,0.218,151.9,090925,2.0,A,North,East,1757403079.4669964
073120.00,3106.79382987,10345.46928866,0.273,132.9,090925,2.0,A,North,East,1757403079.5675664
073120.10,3106.79382548,10345.46929991,0.311,129.4,090925,2.0,A,North,East,1757403079.667222
073120.20,3106.79382121,10345.46931064,0.300,128.5,090925,2.0,A,North,East,1757403079.7724898
073120.30,3106.79381725,10345.46932237,0.329,122.4,090925,2.0,A,North,East,1757403079.8699317
073120.40,3106.79381460,10345.46933330,0.293,115.9,090925,2.0,A,North,East,1757403079.9662397
073120.50,3106.79381251,10345.46934220,0.259,107.0,090925,2.0,A,North,East,1757403080.085617
073120.60,3106.79381075,10345.46935044,0.250,103.1,090925,2.0,A,North,East,1757403080.1855028
073120.70,3106.79380866,10345.46935553,0.173,110.3,090925,2.0,A,North,East,1757403080.261468
073120.80,3106.79380726,10345.46935931,0.123,106.4,090925,2.0,A,North,East,1757403080.3863919
073120.90,3106.79380637,10345.46936178,0.080,99.8,090925,2.0,A,North,East,1757403080.4783819
073121.00,3106.79380578,10345.46936417,0.085,89.6,090925,2.0,A,North,East,1757403080.5684693
073121.10,3106.79380492,10345.46936793,0.123,94.0,090925,2.0,A,North,East,1757403080.6733482
073121.20,3106.79380458,10345.46937305,0.163,87.8,090925,2.0,A,North,East,1757403080.7889125
073121.30,3106.79380493,10345.46937834,0.197,78.3,090925,2.0,A,North,East,1757403080.8686707
073121.40,3106.79380530,10345.46938274,0.195,76.4,090925,2.0,A,North,East,1757403080.9654758
073121.50,3106.79380656,10345.46938630,0.168,63.8,090925,2.0,A,North,East,1757403081.0814292
073121.60,3106.79380833,10345.46938991,0.166,57.4,090925,2.0,A,North,East,1757403081.1764941
073121.70,3106.79381003,10345.46939424,0.150,58.8,090925,2.0,A,North,East,1757403081.2683823
073121.80,3106.79381020,10345.46939788,0.101,78.8,090925,2.0,A,North,East,1757403081.371411
073121.90,3106.79380997,10345.46940193,0.070,100.7,090925,2.0,A,North,East,1757403081.4597492
073122.00,3106.79381086,10345.46940778,0.100,88.7,090925,2.0,A,North,East,1757403081.5718966
073122.10,3106.79381230,10345.46941478,0.105,84.9,090925,2.0,A,North,East,1757403081.674869
073122.20,3106.79381425,10345.46941954,0.104,71.0,090925,2.0,A,North,East,1757403081.7734907
073122.30,3106.79381608,10345.46942434,0.092,65.0,090925,2.0,A,North,East,1757403081.8670828
073122.40,3106.79381816,10345.46943000,0.071,64.9,090925,2.0,A,North,East,1757403081.9603226
073122.50,3106.79382073,10345.46943536,0.063,59.2,090925,2.0,A,North,East,1757403082.0705972
073122.60,3106.79382363,10345.46943925,0.090,27.9,090925,2.0,A,North,East,1757403082.1649694
073122.70,3106.79382699,10345.46944193,0.107,15.0,090925,2.0,A,North,East,1757403082.2727704
073122.80,3106.79383120,10345.46944475,0.130,10.8,090925,2.0,A,North,East,1757403082.3745222
073122.90,3106.79383507,10345.46944711,0.112,0.8,090925,2.0,A,North,East,1757403082.4764202
073123.00,3106.79383829,10345.46944951,0.093,0.0,090925,2.0,A,North,East,1757403082.576274
073123.10,3106.79383969,10345.46945260,0.016,8.6,090925,2.0,A,North,East,1757403082.676141
073123.20,3106.79384007,10345.46945377,0.034,78.4,090925,2.0,A,North,East,1757403082.7924168
073123.30,3106.79383995,10345.46945529,0.065,88.6,090925,2.0,A,North,East,1757403082.8749468
073123.40,3106.79383898,10345.46945693,0.079,112.2,090925,2.0,A,North,East,1757403082.9885652
073123.50,3106.79383710,10345.46945840,0.083,152.9,090925,2.0,A,North,East,1757403083.0597222
073123.60,3106.79383414,10345.46945741,0.094,174.6,090925,2.0,A,North,East,1757403083.169519
073123.70,3106.79382949,10345.46945406,0.128,175.1,090925,2.0,A,North,East,1757403083.2794466
073123.80,3106.79382468,10345.46945067,0.133,177.1,090925,2.0,A,North,East,1757403083.3797598
073123.90,3106.79381944,10345.46944859,0.152,171.2,090925,2.0,A,North,East,1757403083.4611347
073124.00,3106.79381516,10345.46944694,0.125,164.5,090925,2.0,A,North,East,1757403083.5612288
073124.10,3106.79381279,10345.46944564,0.058,153.6,090925,2.0,A,North,East,1757403083.6622882
073124.20,3106.79381018,10345.46944421,0.077,133.5,090925,2.0,A,North,East,1757403083.7633834
073124.30,3106.79380869,10345.46944327,0.089,94.0,090925,2.0,A,North,East,1757403083.869425
073124.40,3106.79380721,10345.46944125,0.105,83.8,090925,2.0,A,North,East,1757403083.9899778
073124.50,3106.79380614,10345.46943783,0.093,67.7,090925,2.0,A,North,East,1757403084.0824995
073124.60,3106.79380453,10345.46943569,0.061,93.0,090925,2.0,A,North,East,1757403084.1827075
073124.70,3106.79380141,10345.46943461,0.085,143.9,090925,2.0,A,North,East,1757403084.26238
073124.80,3106.79379735,10345.46943352,0.116,181.0,090925,2.0,A,North,East,1757403084.364333
073124.90,3106.79379354,10345.46943281,0.116,185.6,090925,2.0,A,North,East,1757403084.4634354
073125.00,3106.79379139,10345.46943281,0.057,168.0,090925,2.0,A,North,East,1757403084.5673661
073125.10,3106.79379074,10345.46943315,0.016,118.3,090925,2.0,A,North,East,1757403084.6690023
073125.20,3106.79379112,10345.46943249,0.034,345.8,090925,2.0,A,North,East,1757403084.765996
073125.30,3106.79379219,10345.46943246,0.059,358.5,090925,2.0,A,North,East,1757403084.8656192
073125.40,3106.79379421,10345.46943393,0.110,32.4,090925,2.0,A,North,East,1757403084.9855564
073125.50,3106.79379654,10345.46943726,0.158,47.7,090925,2.0,A,North,East,1757403085.0667858
073125.60,3106.79379808,10345.46944430,0.209,70.6,090925,2.0,A,North,East,1757403085.167047
073125.70,3106.79379689,10345.46945441,0.283,98.3,090925,2.0,A,North,East,1757403085.2614026
